id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16944613,West Campus Studio!,113268848,Bryan,,78705,30.291383983357623,-97.74645881239664,Entire home/apt,92,1,0,,,8,336
8758173,"Great FFF Location,5min to downtown",45313941,Patrick,,78705,30.29368582787156,-97.74543269668567,Entire home/apt,207,1,0,,,2,0
17267989,SXSW Rockstar Loft in heart of ATX close to DT,41654653,Annie,,78705,30.285352290722123,-97.75180357761319,Entire home/apt,900,3,0,,,3,5
15241394,Great Austin Location!,29323612,Avery,,78705,30.291624532693135,-97.74807899305182,Entire home/apt,110,1,2,2016-10-02,0.37,1,0
11207672,Central Austin Luxury Cottage - Close to Downtown!,58365413,Ed,,78705,30.29796222326051,-97.7447351203929,Entire home/apt,599,3,7,2016-12-05,0.59,1,332
5508714,1Bedroom in Hyde Park,5738728,Sarah,,78705,30.301503873363302,-97.73973725769804,Entire home/apt,200,1,0,,,1,0
11362264,"Spacious, Quiet Studio for two",15403953,Ankita,,78705,30.290084326202177,-97.75042371021564,Entire home/apt,60,1,3,2016-02-28,0.24,1,0
14384757,Studio Apartment on UT Campus,8167447,Martin,,78705,30.289491148529972,-97.73271770400525,Entire home/apt,70,1,18,2017-02-28,3.40,50,10
17404468,"Luxury University Park 2bedroom, 2bathroom",113268848,Bryan,,78705,30.292182087877503,-97.72370519701188,Entire home/apt,148,1,0,,,8,346
17422782,CUTE STUDIO NEAR DOWNTOWN AUSTIN,88815712,Ana,,78705,30.290202172284715,-97.74746123725207,Entire home/apt,195,1,1,2017-03-04,1,1,74
13445945,Private Room&Bath in North Campus,11080127,Hameem,,78705,30.29620131742817,-97.73541209822562,Private room,35,3,0,,,1,0
15819749,Amazing Party Apartment Downtown,1739801,Terry,,78705,30.28596014669454,-97.74765088360961,Entire home/apt,499,2,8,2017-03-05,2.26,18,334
15604021,"1BR perfect location near UT, downtown, Cherrywood",100580422,Dani,,78705,30.29331523792882,-97.72315319892115,Entire home/apt,99,2,3,2017-02-27,0.78,1,16
16543376,Cute & Cozy Three-Bedroom House in North Campus,58055747,Brianna,,78705,30.297906469141815,-97.74699550858287,Entire home/apt,100,1,0,,,1,0
5673112,Town house just north of UT Campus,29414922,Andrew,,78705,30.29211658787975,-97.7287355355712,Entire home/apt,550,1,0,,,1,0
4164085,Cozy Cottage in Central Austin,5643541,(EMAIL HIDDEN),,78705,30.28653074709091,-97.74960467646052,Entire home/apt,120,2,19,2017-01-31,0.64,1,335
15232873,"Clean, Comfy Central Austin Bungalow Close to UT",87360734,Jane,,78705,30.295396467279343,-97.73674626921162,Entire home/apt,139,2,13,2017-03-05,3.22,1,127
5318697,"Cozy 1BD, 5 minutes from Downtown.",27553710,Errol,,78705,30.294277563695196,-97.74137089058621,Entire home/apt,195,1,1,2015-03-21,0.04,1,0
11390676,Cute/Comfy/Quiet Apartment,59753459,Stepha,,78705,30.291523473502725,-97.72752267143167,Entire home/apt,120,1,2,2016-03-20,0.17,1,0
16869933,Beautiful room with private bath and entrance.,73030738,Eileen,,78705,30.299855347748057,-97.73469172788208,Private room,52,2,2,2017-02-27,1.58,3,234
3979017,Room for rent near UT/Hyde Park,20622469,Katie,,78705,30.296825768278115,-97.73048957104007,Private room,75,1,128,2016-11-12,4.39,1,0
11678570,The Limelite,62028143,Ford,,78705,30.294342459810856,-97.74538061972405,Entire home/apt,1400,1,0,,,1,0
11740758,Private room near campus,7808052,Nathanial,,78705,30.296182876728377,-97.73648567589444,Private room,99,1,0,,,1,0
11584119,"SXSW - 5min to DT, W/parking spot!",15475211,Jacek,,78705,30.287261496642262,-97.74806985801045,Entire home/apt,99,2,3,2016-03-20,0.25,1,0
7873987,Private Rm in 2BR apt 1 BLK N of UT,41287584,Margie,,78705,30.291539999271876,-97.73258440107489,Private room,79,1,18,2016-06-24,1.06,3,28
5672823,2 bedroom Condo for SXSW,13205431,Casey,,78705,30.29255335816986,-97.73967562223783,Entire home/apt,200,1,0,,,1,0
13095169,Plantation Home in Heart of Austin,53090249,Miller,,78705,30.29274059391209,-97.73706480045973,Private room,56,1,69,2017-03-05,7.72,1,60
17350293,Luxury apartment in the heart of Austin,50512175,Rami,,78705,30.28920006406931,-97.74274648582076,Entire home/apt,220,1,0,,,1,81
17256301,Cozy Apartment Close to Everything!,18824455,Ryan,,78705,30.282085796705694,-97.74070319855437,Entire home/apt,85,2,0,,,1,78
8652931,Studio Apartment for ACL weekend 2,45475982,Amber,,78705,30.302576195260052,-97.73984450472368,Entire home/apt,200,1,0,,,1,0
11743197,Studio Space Near UT,35092028,Jobelle,,78705,30.28355287470538,-97.74046819649726,Entire home/apt,250,1,0,,,1,0
10438327,Spacious Condo Near Downtown Austin,53772421,Austin,,78705,30.284558370026165,-97.7475144214408,Entire home/apt,250,4,1,2016-03-17,0.08,2,0
16933909,Hyde Park Studio w/ great yard and close to town.,110555923,Josue,,78705,30.294891259753722,-97.7223004492032,Entire home/apt,95,1,1,2017-01-29,0.79,1,82
1910310,Great location and Austin vibe!,9912901,Daniela,,78705,30.28682995404018,-97.75248591877724,Entire home/apt,600,1,2,2016-03-15,0.08,1,0
17013251,Studio in West Campus perfect for SXSW!,113268848,Bryan,,78705,30.291564559126634,-97.74605314595712,Entire home/apt,75,1,0,,,8,324
17103698,Cornerstone Condo,114813915,Mimi,,78705,30.288430437110346,-97.74408918898321,Entire home/apt,150,2,1,2017-03-05,1,1,161
11588537,"Hip Backhouse, 1.5 mi to Downtown",18129426,Mattie,,78705,30.28639899924719,-97.75131054145432,Entire home/apt,500,1,0,,,1,0
126451,Spacious Central Austin Oasis,627253,Mark,,78705,30.297637928013494,-97.74485462347968,Entire home/apt,150,4,0,,,1,0
12495730,Awesome Party Apartment Downtown w/ Pool,1739801,Terry,,78705,30.290244987634384,-97.7449846862538,Entire home/apt,999,2,11,2017-02-19,1.06,18,124
11008164,Charming Cottage near UT,37837680,Joan,,78705,30.296605165495887,-97.74821623887065,Entire home/apt,219,2,1,2017-01-09,0.08,1,334
15283283,University of Texas Apartment.,97265511,Alex,,78705,30.28581366206293,-97.74659848551049,Entire home/apt,150,1,0,,,1,362
15073482,The Bamboo House,95347394,Taylor,,78705,30.28389971536955,-97.7496231250666,Entire home/apt,175,2,1,2016-10-10,0.20,1,27
17418947,Campus Apartment Great for SXSW!,12586038,Avery,,78705,30.29369794497503,-97.74136096448962,Entire home/apt,200,3,0,,,2,8
17544710,Spacious bd/Bth in 2bd2bth 3 miles from Downtown,119022287,Shawn,,78705,30.294717816753906,-97.7247098033874,Private room,200,5,0,,,1,21
12740106,UT Central Austin Apt. Bright & Fun,65832907,Gina,,78705,30.297799421804,-97.7414481741304,Entire home/apt,149,2,0,,,1,0
11679827,2 Bedroom House with Balcony,20047229,Andrew,,78705,30.297454882330534,-97.73929487791294,Entire home/apt,500,1,2,2016-03-13,0.17,1,0
17249596,"PERFECT Location, Private Bed/Bath!",74299347,Tori,,78705,30.296676999672965,-97.73752727179708,Private room,39,1,1,2017-02-25,1,1,50
14613543,West Campus House - 3 Bedrooms,68837525,David,,78705,30.287277015492847,-97.7511514747521,Entire home/apt,120,2,3,2016-09-26,0.49,1,0
17331373,"Quiet neighborhood, West Campus!",117018265,Zac,,78705,30.295687484832868,-97.74735398048958,Entire home/apt,100,3,0,,,1,354
12602423,Centrally Located Private Apartment,63945641,Elizabeth,,78705,30.294283677824577,-97.74044815921036,Entire home/apt,85,1,8,2016-07-26,0.85,1,0
14714010,Central ATX duplex.,91555271,Avi,,78705,30.295221296040772,-97.73229249500899,Private room,80,1,15,2017-02-25,3.31,1,77
17516954,2 bed / 2 bath next to UT. Great for SXSW!,117699263,Tommy,,78705,30.288032665029938,-97.7273124082368,Entire home/apt,279,2,0,,,1,16
5365030,AUSTIN STUDIO near ACL,27813696,Briana,,78705,30.28766783960969,-97.75010257268801,Entire home/apt,105,2,19,2017-03-05,0.79,1,20
15207494,apartment in ❤️ West Campus,27926050,Russell,,78705,30.289326223272607,-97.74491996325008,Entire home/apt,225,1,1,2017-03-06,0.22,1,353
11904220,Central Austin Guest Room,63501182,Kelly,,78705,30.292733559507823,-97.72251799875141,Private room,160,1,0,,,1,0
76828,Nice clean private 1 bedroom apartment /condo,410594,King,,78705,30.30019248794129,-97.74125703809551,Entire home/apt,120,3,18,2017-02-21,0.25,1,30
5507397,1 Bedroom/ 1 Bath apt near UT,28564720,Aryan,,78705,30.282045481042886,-97.74220890232478,Entire home/apt,85,1,1,2015-08-16,0.05,1,0
5364278,West Campus Apartment,11641045,William,,78705,30.285564559782816,-97.74360313920958,Entire home/apt,500,1,0,,,1,0
11378134,Quaint Garage Apt- 1.5 mi fm 6th St,39283850,Eva,,78705,30.286592303160475,-97.74741702757214,Entire home/apt,225,1,1,2016-03-16,0.08,1,0
973482,10 mins to SXSW Quiet 1BD Bungalow ,2100692,Seana,,78705,30.298818743146725,-97.74222370802555,Entire home/apt,300,2,1,2013-03-14,0.02,1,364
8372359,Urban Retreat,35658278,Jen,,78705,30.295023485333896,-97.72891099876576,Entire home/apt,450,3,3,2016-10-23,0.25,1,0
17281391,SXSW Headquarters in the Heart of Austin,62013040,Rory,,78705,30.28960579751048,-97.73397499801762,Entire home/apt,300,3,0,,,1,350
77176,West Campus Beauty on Washington Sq,413055,Sean,,78705,30.299298910350885,-97.74239795164716,Entire home/apt,700,5,3,2012-03-19,0.04,2,365
17542834,"Gorgeous, Spacious and in the BEST location! SXSW!",118840028,Jess,,78705,30.29213920520404,-97.726112212396,Entire home/apt,112,3,0,,,2,144
10135879,"A cozy, 450 sq. ft. studio.",36381858,Kelsey,,78705,30.2913612463591,-97.7446490426786,Entire home/apt,100,1,16,2017-02-15,1.12,1,77
16097668,"Private Room in Boho Flat (UT/Downtown, Austin)",13360461,Manon & Gala,,78705,30.28974602332575,-97.73281131709295,Private room,65,1,1,2017-02-04,0.94,2,18
11395632,UT Campus Apartment for SXSW,30294505,David,,78705,30.2845032039648,-97.74588356570675,Entire home/apt,500,1,1,2016-03-23,0.09,1,0
11414667,Great 2br/2ba close to downtown and UT,44940540,Ernesto,,78705,30.28357341391435,-97.74793564179139,Entire home/apt,396,1,1,2016-03-16,0.08,1,278
11037701,Sombrero Room,57279690,Chase,,78705,30.29289004782251,-97.7275460037131,Private room,200,1,0,,,1,10
1997625,Quiet Studio in North University,10293287,Ann,,78705,30.298301383326976,-97.73180137992301,Entire home/apt,137,1,37,2017-02-21,1.26,7,324
16392459,EXCLUSIVE-2/2 W/ FULL AMENITIES IN DT ATX! 3UP2CZA,105602635,Irma,,78705,30.29266366171646,-97.7213751543964,Entire home/apt,799,3,6,2017-02-27,2.61,20,346
2460804,HUGE Hyde Park Bedroom for SXSW,5836852,Travis,,78705,30.296563331342703,-97.73369965106689,Private room,200,1,0,,,2,0
11303550,"Charming bungalow, minutes from DT",59086855,Adrienne,,78705,30.29693443573912,-97.7285762802628,Private room,180,3,0,,,1,0
14715277,6 Beds For 10 - Five Mins From Downtown,68652507,Martin,,78705,30.287499395839554,-97.74574182672556,Entire home/apt,79,1,10,2016-11-11,1.64,3,178
16736195,North Campus Retreat,92013417,Oscar,,78705,30.297721393038263,-97.7344831566593,Private room,75,1,0,,,2,170
11491490,Sun-Drenched Austin Guesthouse,41183272,Cassie,,78705,30.28479530727491,-97.75058313221518,Entire home/apt,209,2,4,2016-10-29,0.36,17,95
12472546,"Huge, Private Central Austin Sublet",31539546,Mohamed,,78705,30.292684184859738,-97.72663912301203,Entire home/apt,69,3,2,2016-07-31,0.21,1,0
5593763,West Campus Apt Available for SXSW ,29004108,Ali,,78705,30.28402218895408,-97.74782906962525,Entire home/apt,850,2,0,,,1,0
15392103,Chateau Victorian; 3.6 miles from ACL,64371107,Rebecca,,78705,30.301319068055708,-97.74210760870004,Entire home/apt,150,3,0,,,1,134
16931862,"Spacious Apartment Minutes From Downtown, UT",45234769,Mike,,78705,30.287059938163914,-97.74625237657273,Entire home/apt,300,1,1,2017-02-12,1,1,117
15769042,Spacious North Campus Home Austin,101971134,Matthew,,78705,30.295316825741153,-97.73714133893726,Private room,21,1,4,2017-02-26,0.98,1,32
15834372,Cute 2 Bedroom House in Central Austin for SXSW!,8838274,Kristin,,78705,30.287145972997635,-97.74957554025063,Entire home/apt,180,3,0,,,1,99
5304059,Cozy Condo on 24th St,17293705,Marielle,,78705,30.286437149652283,-97.74576633181657,Entire home/apt,275,1,0,,,1,0
11719464,Spacious 4/3 Apartment for SXSW,62315111,Ibis,,78705,30.293530791613687,-97.74099732854796,Entire home/apt,599,1,0,,,1,0
16630441,Griffith Place,8739825,Olivia,,78705,30.299125226245724,-97.73273124860343,Entire home/apt,100,1,5,2017-03-01,2.54,1,335
11321383,Relaxing 2-Bed apt on West Campus!,23832231,Rohit,,78705,30.29059274210073,-97.74716794077437,Entire home/apt,195,2,2,2016-05-03,0.17,1,360
3828744,Quaint room in eclectic home!,19703557,Sara,,78705,30.297492258960407,-97.73271978565853,Private room,60,1,49,2017-02-20,1.68,1,12
11359554,"West Campus Apt, Close to DT/SXSW",59502005,Betty,,78705,30.294026139331915,-97.74463221170282,Entire home/apt,200,1,0,,,1,0
8384336,Comfy Apartment in Central Austin!!,44180937,Rayna,,78705,30.300971185734078,-97.7431282544531,Entire home/apt,225,2,11,2016-11-16,0.64,1,0
8555205,Private room in Hyde Park house,10101622,Justine,,78705,30.29723589474015,-97.73203744894572,Private room,100,1,1,2015-10-26,0.06,1,0
11757966,Spacious 4x2 Apt West Campus SXSW,62570293,Sean,,78705,30.28949436572329,-97.74875325273591,Entire home/apt,400,1,0,,,1,0
17557296,Party Apartment Downtown w/ Pool,1739801,Terry,,78705,30.286871843493334,-97.74632587852317,Entire home/apt,999,2,0,,,18,175
17492454,Spacious Town-home Apartment for SXSW,88048154,Sebastian,,78705,30.2926734265265,-97.74548652713116,Entire home/apt,300,1,0,,,1,8
11422671,Private Room in North Campus House,59999983,Majd,,78705,30.295822312700967,-97.7386173583248,Private room,125,1,0,,,1,0
6116865,UT Huge 2B/2B West Campus Apartment,11479422,Juanita/Ryan,,78705,30.289387984204687,-97.74554776858552,Entire home/apt,196,1,22,2017-02-19,0.97,1,333
5075498,Your own floor near UT for SXSW,1812867,Brandon,,78705,30.29693827255786,-97.73592013527046,Private room,200,2,6,2016-03-23,0.34,2,0
11636642,Charming & Spacious Studio Apt,61675973,Etzel,,78705,30.284922654075174,-97.74550647847532,Entire home/apt,160,1,1,2016-03-13,0.08,1,0
6938778,Charming Apartment - Walk to UT,2559011,Terry,,78705,30.298081200443942,-97.73112498959279,Entire home/apt,125,2,37,2016-11-22,1.79,2,311
12464057,Beautiful Private Hyde Park Apartment next to UT,10634258,Jason,,78705,30.295569672296075,-97.73945198623964,Entire home/apt,95,1,37,2017-02-25,4.01,1,340
12424459,"Central Austin Condo Near UT, Downtown, & Capitol",27841769,Macie,,78705,30.29292071487595,-97.7250041604102,Entire home/apt,100,2,24,2017-02-23,2.55,1,1
8867269,Studio apartment in west campus,25507803,Marle,,78705,30.29138358674635,-97.75086371517297,Entire home/apt,150,1,5,2016-11-12,0.30,1,354
10036319,"Quiet, modern studio in west campus",9667313,Hanna,,78705,30.286599004387146,-97.74808248759656,Entire home/apt,119,1,24,2017-02-17,1.96,1,77
17306400,BLOCKS FROM SXSW,108798882,Marty,,78705,30.29130721772288,-97.74514354263754,Entire home/apt,375,1,0,,,1,174
4251650,Large Loft Bedroom less than 2mi from downtown!,22063466,Jodi,,78705,30.293376087815513,-97.73830312003216,Private room,88,3,20,2017-02-19,0.70,2,16
17525998,"Charming, Cozy Bliss in the heart of Austin! SXSW!",118840028,Jess,,78705,30.29250105134759,-97.72591586590852,Entire home/apt,100,3,0,,,2,80
9559710,Spacious apartment near downtown,49496024,Esther,,78705,30.289129279716878,-97.74434270898523,Entire home/apt,90,3,1,2016-01-02,0.07,1,9
6197423,21 Rio - Downtown View,32138083,Varun,,78705,30.285669296365434,-97.74490604770935,Entire home/apt,80,1,11,2015-08-03,0.50,1,0
17418750,Apartment conveniently close to UT and downtown,5147050,Alyssa,,78705,30.29336511227814,-97.73554018395008,Private room,140,1,0,,,1,14
942883,Cozy Pristine Birdnest  Condo VIEWS,1343838,Lupe,,78705,30.29942944095694,-97.7354860919256,Entire home/apt,95,2,117,2017-03-04,2.77,2,73
16393219,PERFECT 2/2 FOR A GETAWAY IN AUSTIN! 3UP2DGG,105602635,Irma,,78705,30.292187334978685,-97.72227071533932,Entire home/apt,799,3,10,2017-03-05,4.11,20,301
11497919,Great apt. &lt; 2 miles from downtown!,43373081,Alan,,78705,30.289173736700896,-97.75123278079647,Entire home/apt,200,1,1,2016-03-18,0.08,1,0
17156874,Spacious Central Austin Apt.,114023820,Hunter,,78705,30.290063674227852,-97.74422098845596,Entire home/apt,145,2,1,2017-02-26,1,3,78
3998768,The Cloud Cabin,235896,Julie,,78705,30.299608648130956,-97.732862523476,Entire home/apt,145,2,39,2017-02-19,1.32,2,0
13925934,Studio in the Center of Austin,56909778,Ruben,,78705,30.288846504669788,-97.7415937077978,Entire home/apt,70,1,32,2017-03-06,4.23,1,37
17420918,North Campus Apartment Perfect for SXSW!,7249548,Swathi,,78705,30.293431985530777,-97.72649273181801,Entire home/apt,100,4,0,,,1,13
14852926,"Entire apt in Hancock, Central Austin",29982400,Oualid,,78705,30.293932399072624,-97.72541378137122,Entire home/apt,68,1,39,2017-03-03,7.13,1,133
5894032,5★Apt 2blocks-UT-$5drive-DT  ,30610163,Fabiana,,78705,30.286617126033,-97.74472431330568,Entire home/apt,100,1,0,,,1,0
16264335,SXSW Apartment - Edge of Downtown,61162176,Daniel,,78705,30.284565041107612,-97.74703084979481,Entire home/apt,1200,1,0,,,1,7
6603660,Treetop Studio in North University,10293287,Ann,,78705,30.296913236575794,-97.73115083115493,Entire home/apt,160,1,11,2017-02-05,0.67,7,200
11509185,Architect Designed Home |Central,60639530,Rindi,,78705,30.296894638658596,-97.73772867503261,Entire home/apt,1200,4,0,,,1,26
16061428,Cozy 1 bedroom garage apartment,29448663,Trisch,,78705,30.29662988125561,-97.73246008951025,Entire home/apt,75,1,7,2017-02-22,2.41,1,147
2461349,West Campus Co-op Perfect for SXSW!,12586038,Avery,,78705,30.292638562604104,-97.74350965212808,Shared room,120,1,1,2015-03-21,0.04,2,0
1484266,Charming 1920's Cottage,7940954,Michelle,,78705,30.296746897317885,-97.73783483640756,Entire home/apt,220,2,3,2016-05-07,0.08,1,343
10886605,Cozy apartment in Hyde Park,18262716,Olga,,78705,30.293114537517756,-97.73394971354512,Entire home/apt,180,1,1,2016-03-18,0.08,1,1
9552011,Dowtown Austin Living,49464734,Kien,,78705,30.287744939761236,-97.75182752215616,Shared room,198,1,0,,,1,365
5538269,UT/Hyde Park duplex perfect for SX,27016597,Gabriela,,78705,30.29411037868414,-97.73328886281293,Entire home/apt,300,3,0,,,1,0
16191809,4 bed co-ed dorm #3,105445098,Thea,,78705,30.291933358091192,-97.74280418037542,Shared room,39,1,2,2017-02-23,0.76,7,317
17016331,Couch in shared studio apt.,102367483,Sera,,78705,30.290701388603132,-97.74807491102337,Shared room,22,1,0,,,1,179
16155464,6 bed co-ed dorm #1,105445098,Thea,,78705,30.290129648301733,-97.7426965456829,Shared room,33,1,0,,,7,314
15182404,Modern 1bed 1bath in west campus,73824882,Ethan,,78705,30.286661402105793,-97.74974414462463,Shared room,80,1,2,2016-10-09,0.38,1,353
8595706,Spacious Apartment Near Downtown,45236068,Khalil,,78705,30.287729012139994,-97.72528859815378,Entire home/apt,400,1,0,,,1,0
977906,ACL Hyde Park Treehouse Apartment,5350399,Chris,,78705,30.298216497909376,-97.73275362844534,Entire home/apt,196,3,0,,,3,365
2677765,2 Bedroom 2 Bath Condo Near DWTN/UT,13710115,Will,,78705,30.293575305456148,-97.736898542066,Entire home/apt,115,2,52,2017-02-17,1.57,1,143
17343250,"Great Apt in Central Austin, perfect for SXSW!",61865054,Andrea,,78705,30.30121111680524,-97.73874120455693,Entire home/apt,375,3,0,,,1,18
971055,SUMMER SUBLET JULY & AUG Studio V Close to UT,4349514,Alex,,78705,30.294682071291476,-97.73941040862391,Entire home/apt,95,1,39,2016-01-12,1.05,1,331
5603014,Perfect For ATX Summer Interns,29047848,Matt,,78705,30.294105957055883,-97.74587317044636,Entire home/apt,79,1,3,2015-08-01,0.14,1,0
13126534,Elegant Central Austin House,39158621,TurnKey,,78705,30.298023478772972,-97.74405097327538,Entire home/apt,999,2,4,2016-11-11,0.55,20,322
14185863,Eclectic Condo near UT Campus and Downtown,29705902,Izabella,,78705,30.295736878236106,-97.73473975795852,Entire home/apt,250,1,2,2016-08-16,0.27,1,64
17404750,"Luxury Apartment - University Park 2bedroom, 2bath",113268848,Bryan,,78705,30.293571407104203,-97.72381106833309,Entire home/apt,149,1,1,2017-03-01,1,8,355
11523536,Cozy West Campus Austin Apt,58373489,Anissa,,78705,30.28923549260131,-97.75157175076592,Entire home/apt,189,1,3,2016-04-12,0.25,1,306
1349863,Live It Up at the Hyde Park Lodge!,4929310,Ryan,,78705,30.29818716997581,-97.73317509801635,Entire home/apt,595,2,21,2016-05-22,0.53,21,0
16394504,The Avery: Spacious 1br in growing north Austin,537883,Chris,,78705,30.293596900612876,-97.7213471117889,Entire home/apt,100,2,1,2017-01-08,0.51,19,0
17268492,Condo in North Campus (Perfect for SXSW!),12828870,Casey,,78705,30.29301763068832,-97.73445817756522,Entire home/apt,175,2,0,,,1,25
3147307,New Modern Apartment,15978330,Kristin,,78705,30.296227856756516,-97.74650126562503,Entire home/apt,145,2,0,,,1,341
17157389,Sun-filled apartment in the heart of Austin,1486164,Ciara,,78705,30.294616383810997,-97.73400334296721,Entire home/apt,120,1,0,,,1,8
11145027,Convenient SXSW Apartment,29063263,Elle,,78705,30.29786191379033,-97.74541016390371,Entire home/apt,329,5,0,,,2,68
16861252,Red River Bungalow,112010626,Jessica,,78705,30.293434731039014,-97.73108599647067,Entire home/apt,144,1,1,2017-02-25,1,1,0
5230543,2BR/1BA UT Campus Central Bungalow,1523587,Dallas,,78705,30.28560691132644,-97.72597101416747,Entire home/apt,185,2,43,2016-09-22,1.72,13,319
17552164,Spacious Austin Abode Close to Downtown,10061633,Ryan,,78705,30.297342337386656,-97.73813746386746,Entire home/apt,375,2,0,,,1,2
12905622,Tranquil Hyde Park Home,4551830,Vanessa,,78705,30.29377042528505,-97.73209167546906,Entire home/apt,72,2,18,2017-02-16,1.86,1,64
11379334,SXSW Hyde Park Apartment,5434618,Kelsey,,78705,30.29656733214952,-97.73290402252525,Entire home/apt,245,3,0,,,1,0
11317655,1 bedroom apt close to Downtown,59189494,Kareem,,78705,30.297140964435687,-97.73422074315721,Entire home/apt,130,2,7,2016-11-06,0.59,1,355
5605534,Cozy 2 bedroom in North University,29059805,Lynn,,78705,30.294345171474077,-97.73435434263283,Entire home/apt,275,1,0,,,1,0
11207162,Southby Steal - sleeps up to 15!,56351020,Dillon,,78705,30.292687561533253,-97.72494765394059,Entire home/apt,800,1,1,2016-03-20,0.08,1,0
13829239,Apt in west campus with pool area,77539445,Oscar,,78705,30.287376493271992,-97.7428576099194,Entire home/apt,100,2,2,2016-10-09,0.38,1,364
10825011,1 Bed/ 1 Bath,56049691,Stavros,,78705,30.292648307737803,-97.72374793239796,Entire home/apt,100,1,0,,,1,0
2419510,2/1 ENTIRE APT FOR SXSW - HYDE PARK,3676994,Daniel,,78705,30.299298242536896,-97.73560946017537,Entire home/apt,400,1,0,,,1,0
4952000,Spacious 1br/1ba Apt in Central ATX,24748190,Analisa,,78705,30.284453323874605,-97.74772662852816,Entire home/apt,110,1,29,2017-02-26,1.12,1,268
17304604,Adorable Spanish Style Home in Hyde Park,43031295,Ashley,,78705,30.29289612527752,-97.7296226797553,Entire home/apt,419,2,0,,,1,24
925342,UT Football/SXSW/ACL/F-1/Bass Hall,1890605,Carlton,,78705,30.2884331224226,-97.73149998045399,Entire home/apt,175,3,6,2016-03-25,0.17,2,351
11592645,SXSW Cozey Brand New Apartment,25118695,Jose,,78705,30.29124321109583,-97.72360828096365,Entire home/apt,220,1,1,2016-03-13,0.08,1,0
16630946,1/1 Carriage house close to UT/Downtown Austin,17128229,Michael,,78705,30.29510996956212,-97.72267232594226,Entire home/apt,125,1,0,,,1,101
5113279,2 BdRoom Sleeps 5 - 5 min Downtown,12621688,Yannik,,78705,30.301064515121553,-97.73726963467645,Entire home/apt,500,1,0,,,1,0
15538986,Luxury Apartment Downtown/UT Area,62535279,Sam,,78705,30.292717078202124,-97.72232390353118,Entire home/apt,250,2,0,,,2,86
5592752,Huge 2 bed 2 Bath Apt for SXSW,18197195,Hicham,,78705,30.292421307221073,-97.73379994638177,Entire home/apt,230,1,2,2015-03-20,0.08,1,0
17076362,Cute 1 Bedroom Apartment In The Heart Of Austin!,76336142,Karli,,78705,30.29928596587757,-97.73422134715696,Entire home/apt,175,1,1,2017-02-26,1,1,133
11344882,Charming Hyde Park area home,4213283,Brad,,78705,30.292543084569793,-97.72988635476851,Entire home/apt,485,3,1,2016-09-05,0.16,1,362
16393175,PERFECT 2/2 FOR A GETAWAY IN AUSTIN! 3UP2DFG,105602635,Irma,,78705,30.292316561630255,-97.72254520594689,Entire home/apt,799,3,5,2017-02-27,2.31,20,345
17569753,1-Bedroom Luxury Complex,113268848,Bryan,,78705,30.29402658046879,-97.72237883334348,Entire home/apt,130,1,0,,,8,344
16381392,MINUTES TO DOWNTOWN! 2/2 W/ BALCONY & POOL 3UP2DEZ,105602635,Irma,,78705,30.292450369917642,-97.7218450462903,Entire home/apt,799,3,4,2017-02-20,1.76,20,356
16392663,FREE PARKING! 2/2 FULL AMENITIES! NEAR UT! 3UP2CZC,105602635,Irma,,78705,30.293423495631412,-97.72180499695435,Entire home/apt,799,3,4,2017-02-21,1.85,20,348
16392307,FULL AMENITIES! WALK TO DT! 2/2 SLEEPS 6! 3UP2BBB,105602635,Irma,,78705,30.292965974052066,-97.72122573911984,Entire home/apt,799,3,5,2017-02-25,2.34,20,344
16392917,PERFECT 2/2 FOR A GETAWAY IN AUSTIN! 3UP2CEZ,105602635,Irma,,78705,30.29410370699276,-97.72262901816183,Entire home/apt,799,3,3,2017-02-20,2.81,20,355
16392768,FREE PARKING! 2/2 FULL AMENITIES! NEAR UT! 3UP2CAZ,105602635,Irma,,78705,30.294349624051893,-97.7232111663769,Entire home/apt,799,3,4,2017-02-24,1.85,20,353
16392046,EXCLUSIVE-2/2 W/ FULL AMENITIES IN DT ATX! 3UP2BAZ,105602635,Irma,,78705,30.293430798538246,-97.72117522250606,Entire home/apt,799,3,2,2017-02-27,2,20,348
16392397,MINUTES TO DOWNTOWN! 2/2 W/ BALCONY & POOL 3UP2BZA,105602635,Irma,,78705,30.29350058331412,-97.72123399550588,Entire home/apt,799,3,3,2017-02-21,1.70,20,312
14423476,Shared Co-Ed West Campus Bunker 1,35160204,Estibaliz,,78705,30.286857132005586,-97.74760359033985,Shared room,28,1,39,2017-02-19,5.65,3,67
14030781,Shared Co-Ed West Campus Bunker 3,35160204,Estibaliz,,78705,30.285268398218165,-97.74513238669456,Shared room,30,1,10,2017-02-19,1.84,3,0
11441874,Couch in West Campus!,35085940,Taylor,,78705,30.291878328653432,-97.7438543789727,Shared room,182,1,0,,,1,0
11660447,Cozy One bedroom Apt Great Location,61890252,Brittany,,78705,30.28660126401451,-97.72560024222092,Entire home/apt,89,3,1,2016-03-16,0.08,1,0
8402953,2BR Condo 5 Minutes from Downtown,44268331,Patrick,,78705,30.288880218346126,-97.72504738522147,Entire home/apt,229,3,10,2016-12-29,0.59,1,110
