id,name,host_id,host_name,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13764693,Cozy basement room in prime location,62583178,Kristi,King,45.556601,-122.6524273,Private room,80,1,18,10/8/2016,4.46,3,339
721893,inner northeast charmer,280310,Bill,King,45.55369361,-122.6589442,Private room,45,2,38,5/12/2015,0.77,3,338
15300297,"Heart of Alberta! Adorable and Private, Sleeps 4",97424302,Chippy,King,45.55905217,-122.6532039,Private room,100,1,0,,,1,68
6052917,"Comfy, Light-filled Room With Charm",2828004,Lota,King,45.56419297,-122.6603164,Private room,57,2,32,11/1/2016,1.7,3,90
8087724,Dock loft,8370365,Carla,King,45.54955354,-122.6632256,Private room,40,1,0,,,3,0
1045944,"Alberta Arts Light-filled, 2nd Floor Bedroom",2236909,Shane,King,45.55929461,-122.6585851,Private room,48,14,22,9/12/2016,0.52,6,67
3263049,Private Loft ideal location,15190073,Nina And Donald,King,45.56241024,-122.6626301,Private room,90,2,74,6/26/2016,2.69,2,155
13362534,The Alberta Arts Hideaway,28894059,Diana,King,45.5583613,-122.6513653,Entire home/apt,100,1,31,10/31/2016,6.28,1,353
8036201,Modern home Alberta Arts district,27241109,Carolyn,King,45.56090569,-122.6548616,Private room,75,1,32,10/9/2016,2.21,1,365
3316144,Gorgeous Light-Filled Apartment,8347005,Brooke,King,45.55255009,-122.6566042,Entire home/apt,68,90,82,9/23/2016,2.89,1,0
9543693,Inner NE Upscale Private Apt 1BR,49426376,Shannon & Claudius,King,45.55043177,-122.6614227,Entire home/apt,125,1,49,10/19/2016,5.55,1,317
450660,Perfectly Cozy Alberta Arts Room,2236909,Shane,King,45.56174107,-122.6581724,Private room,51,2,58,10/17/2016,1.14,6,90
12230837,Loft In Heart of Alberta Arts Distr,18563321,Hank,King,45.55949134,-122.6552736,Entire home/apt,99,3,9,11/4/2016,2.39,2,2
4931983,RENOVATED 2014 INNER-PORTLAND HOUSE,25407475,Katie And Amir,King,45.5502407,-122.6598919,Entire home/apt,150,30,2,3/1/2016,0.11,1,309
12796307,Bali meets NEPO in the Hip and Cool,27930414,Timothy,King,45.55104121,-122.661632,Private room,80,1,58,10/31/2016,9.67,6,365
3219481,Close-in Trendy Area Townhouse,7174224,Seth,King,45.55006743,-122.6598786,Entire home/apt,131,1,72,10/21/2016,4.68,2,32
5407255,Pleasant 1BR in hip cool NEPO,27930414,Timothy,King,45.5525222,-122.6612535,Private room,78,1,184,10/27/2016,9.28,6,360
197191,Room Near Alberta St & Williams St,960864,Naomi,King,45.55212883,-122.6593335,Private room,67,2,61,10/22/2016,1.16,2,364
4283250,A Cozy Patch of Blue,22236562,Vernell And Wanda,King,45.56435369,-122.6614426,Entire home/apt,60,1,116,10/30/2016,5.22,2,90
1213052,Alberta Arts Bungalow - 4 Bedroom,6621964,Amy,King,45.55712828,-122.6519142,Entire home/apt,285,2,55,10/16/2016,1.36,1,335
598726,Close-In 4bd/2ba 1925 Craftsman Near Alberta Arts!,2023418,Gary,King,45.56534164,-122.6626542,Entire home/apt,449,2,10,9/19/2016,0.25,1,314
13222626,Alberta Master Suite with Attached Private Bath!,27447858,Christine,King,45.56193218,-122.6580934,Private room,65,1,6,8/28/2016,1.59,2,0
5407431,Quaint 1BR in hip cool NEPO,27930414,Timothy,King,45.55106424,-122.662168,Private room,67,1,181,10/30/2016,9.02,6,332
13861751,"Queen bed, a few minutes' walk from Alberta St.!",62583178,Kristi,King,45.55562702,-122.652276,Private room,60,1,26,10/20/2016,6.45,3,67
12212959,Newly Remodeled Near Alberta Arts & N. Williams St,2537506,Amber&Ted,King,45.55697076,-122.6634001,Entire home/apt,119,1,42,10/31/2016,6,1,332
3930854,Modern Craftsman Cabin Retreat,10298524,Dreya And Jessie,King,45.55440543,-122.6585419,Entire home/apt,140,2,86,10/17/2016,3.24,1,334
678642,Great Light-filled Alberta Arts Rm,2236909,Shane,King,45.5592119,-122.656343,Private room,48,1,72,10/21/2016,1.42,6,141
7804446,Charming Home in NE Portland,41082680,Michelle,King,45.54845,-122.65586,Entire home/apt,167,1,66,10/30/2016,9.61,1,342
1046001,Alberta Arts Custom Basement Room,2236909,Shane,King,45.56137759,-122.6582614,Private room,48,2,51,11/1/2016,1.19,6,77
5299031,Alberta Arts Craftsman Private Room,27447858,Christine,King,45.56161806,-122.6581527,Private room,65,1,74,11/1/2016,4.3,2,88
1006381,Mid Century Modern,4246850,Daniel,King,45.5637758,-122.6615967,Entire home/apt,99,30,71,9/3/2016,1.67,2,248
775426,"Modern, ideally located & beautiful",1150082,Michelle,King,45.55951921,-122.6513747,Entire home/apt,200,1,71,11/2/2016,1.59,4,310
6555856,Fully furnished bright basement,15190073,Nina And Donald,King,45.56121022,-122.6619818,Private room,90,3,0,,,2,0
7662087,"Private, Modern Garden House with Full Kitchen",16181943,Ayla,King,45.55513302,-122.6641013,Entire home/apt,65,2,25,11/1/2016,1.7,1,84
8226226,"Welcoming, inner NE Portland 2BD",24551609,Jeanine,King,45.56143875,-122.6619623,Entire home/apt,115,2,29,10/30/2016,4.6,1,144
269339,Sweet Apartment in Alberta St. Area,960864,Naomi,King,45.55035008,-122.6566356,Entire home/apt,95,2,175,10/23/2016,2.94,2,166
6329139,Spacious NE Portland Basement Suite,11122733,Lucy,King,45.55206966,-122.6640085,Entire home/apt,75,2,54,11/5/2016,3.05,1,331
3289777,Portland Alberta Elegant 3bedsleep5,1317057,Tushar,King,45.55839911,-122.6526381,Entire home/apt,165,1,113,10/17/2016,3.91,1,344
9663520,"Cozy, kitsch- ‘60’s Trailer",2828004,Lota,King,45.56345119,-122.6589703,Entire home/apt,56,2,43,10/29/2016,3.82,3,360
12292319,Chateau Plateau in the Alberta Arts,66253902,Jov,King,45.56059233,-122.6592948,Private room,59,1,32,10/23/2016,5.13,1,86
10875002,"Alberta Arts District, Garden View Apt",19929626,Joy & Josh,King,45.55740976,-122.6610862,Entire home/apt,99,1,28,10/29/2016,4.94,1,348
9236579,"Newly furnished,quiet,near Alberta!",1886383,Eric,King,45.55630184,-122.6588848,Private room,49,1,7,6/6/2016,0.59,2,0
9506971,Close In Designer Alberta Bungalo,1886383,Eric,King,45.55758438,-122.6571253,Entire home/apt,120,1,18,10/15/2016,1.57,2,139
14809195,NE Portland Craftsman Guest House,62043803,Jennifer,King,45.56121956,-122.6630115,Entire home/apt,113,2,5,10/23/2016,2.38,1,144
12508461,Alberta Arts retro fun studio apt.,45543392,Melissa,King,45.56029294,-122.6584303,Entire home/apt,80,1,38,10/31/2016,7.35,1,152
15087305,Alberta Charmer with Veranda-Close to Everything!,95484731,Ben,King,45.55480444,-122.6607404,Entire home/apt,158,2,6,10/29/2016,4.19,1,153
14167600,Home in the Heart of Alberta Arts,85544403,Jennifer,King,45.56041197,-122.6586677,Entire home/apt,99,2,3,10/8/2016,0.98,1,21
4084311,"Convenient, Comfortable and Private",18861712,Ilana,King,45.56503957,-122.6640949,Private room,75,1,109,10/9/2016,4.2,1,361
5127548,Sweet Suite in Alberta Neighborhood,7630516,Linda & Missy,King,45.55893946,-122.6634852,Entire home/apt,75,1,68,10/23/2016,4.45,1,143
658883,Food Lovers Dream in Designer House,2458289,Emily And Adam,King,45.54964455,-122.6630978,Private room,88,2,111,10/24/2016,2.18,2,353
12955045,Bali Private  Suite in Hip and Cool NEPO,27930414,Timothy,King,45.55034082,-122.6610789,Private room,65,1,41,10/30/2016,7.24,6,360
12496276,Charming House in Arts District,67666383,Alice,King,45.55778937,-122.6517815,Entire home/apt,155,3,2,7/9/2016,0.48,1,0
13127022,"Updated basement apartment, close in NE Portland",8119693,Anna,King,45.56508986,-122.6559572,Entire home/apt,105,2,25,10/30/2016,4.84,1,353
269821,Entire Alberta Arts Bungalow,1413002,Neal,King,45.55549287,-122.6517965,Entire home/apt,148,2,40,7/19/2015,0.67,1,51
3849704,Room for 2 in AlbertaArts District,7559960,Maria And Oliver,King,45.56210146,-122.6621813,Private room,64,2,168,10/20/2016,6.3,2,232
5763394,"Cozy Room, Alberta Arts, NE PDX",20045413,Cheryl,King,45.56066559,-122.6543324,Private room,34,2,34,9/1/2016,1.73,1,154
2678347,Cute Bungalow in Trendy Inner NE Alberta/Williams,5415207,Stephane,King,45.55248272,-122.66042,Entire home/apt,135,2,4,7/5/2016,0.69,2,360
13939204,"Beautiful house in NE Portland, near Alberta St.",62583178,Kristi,King,45.55704645,-122.6530305,Entire home/apt,250,1,8,10/23/2016,4.29,3,287
7557383,Classic Bungalow Retreat- Inner NE,15744884,Sophie And Eric,King,45.56506809,-122.6571624,Entire home/apt,145,3,9,7/31/2016,0.62,1,22
13621006,Boogie Down & Chill Out In This 1976 Trailer,2828004,Lota,King,45.56387151,-122.6598402,Entire home/apt,79,2,17,10/10/2016,4.02,3,360
13315389,The Sidecar: a 1-bedroom Hideaway,64329418,David,King,45.56149015,-122.6625746,Entire home/apt,84,1,43,11/6/2016,8.72,2,353
5499989,Alberta Arts Bungalow with hot tub!,7399864,Jill,King,45.5571215,-122.6519968,Entire home/apt,185,3,56,10/4/2016,2.93,1,1
15253224,Alberta Arts Blue Bungalow,6178301,Justin,King,45.55871626,-122.6540234,Entire home/apt,175,2,3,10/25/2016,3,1,13
11607774,Two-Story Room in Chic Skinny Home,12877298,Irina,King,45.55267737,-122.6597488,Private room,74,2,61,11/5/2016,7.89,1,135
